"TIME","GEO","CURRENCY","NACE_R2","Value","Flag and Footnotes"
"2009","DE93","Million euro","Agriculture, forestry and fishing","253.03",""
"2009","DE94","Million euro","Agriculture, forestry and fishing","381.14",""
"2009","DEA","Million euro","Agriculture, forestry and fishing","752.85",""
"2009","DEA1","Million euro","Agriculture, forestry and fishing","231.24",""
"2009","DEA2","Million euro","Agriculture, forestry and fishing","131.39",""
"2009","DEA3","Million euro","Agriculture, forestry and fishing","179.35",""
"2009","DEA4","Million euro","Agriculture, forestry and fishing","96.73",""
"2009","DEA5","Million euro","Agriculture, forestry and fishing","114.14",""
"2009","DEB","Million euro","Agriculture, forestry and fishing","405.66",""
"2009","DEB1","Million euro","Agriculture, forestry and fishing","83.77",""
"2009","DEB2","Million euro","Agriculture, forestry and fishing","42.15",""
"2009","DEB3","Million euro","Agriculture, forestry and fishing","279.74",""
"2009","DEC","Million euro","Agriculture, forestry and fishing","22.33",""
"2009","DEC0","Million euro","Agriculture, forestry and fishing","22.33",""
"2009","DED","Million euro","Agriculture, forestry and fishing","518.42",""
"2009","DED2","Million euro","Agriculture, forestry and fishing","207.68",""
"2009","DED4","Million euro","Agriculture, forestry and fishing","194.12",""
"2009","DED5","Million euro","Agriculture, forestry and fishing","116.62",""
"2009","DEE","Million euro","Agriculture, forestry and fishing","433.44",""
"2009","DEE0","Million euro","Agriculture, forestry and fishing","433.44",""
"2009","DEF","Million euro","Agriculture, forestry and fishing","300.99",""
"2009","DEF0","Million euro","Agriculture, forestry and fishing","300.99",""
"2009","DEG","Million euro","Agriculture, forestry and fishing","400.36",""
"2009","DEG0","Million euro","Agriculture, forestry and fishing","400.36",""
"2009","EE","Million euro","Agriculture, forestry and fishing","153.4",""
"2009","EE0","Million euro","Agriculture, forestry and fishing","153.4",""
"2009","EE00","Million euro","Agriculture, forestry and fishing","153.4",""
"2009","IE","Million euro","Agriculture, forestry and fishing","573.26",""
"2009","IE0","Million euro","Agriculture, forestry and fishing","573.26",""
"2009","IE04","Million euro","Agriculture, forestry and fishing","140.58",""
"2009","IE05","Million euro","Agriculture, forestry and fishing","256.01",""
"2009","IE06","Million euro","Agriculture, forestry and fishing","176.67",""
"2009","EL","Million euro","Agriculture, forestry and fishing","969.96",""
"2009","EL5","Million euro","Agriculture, forestry and fishing","344.1",""
"2009","EL51","Million euro","Agriculture, forestry and fishing","71.34",""
"2009","EL52","Million euro","Agriculture, forestry and fishing","193.25",""
"2009","EL53","Million euro","Agriculture, forestry and fishing","35.79",""
"2009","EL54","Million euro","Agriculture, forestry and fishing","43.72",""
"2009","EL6","Million euro","Agriculture, forestry and fishing","441.98",""
"2009","EL61","Million euro","Agriculture, forestry and fishing","128.3",""
"2009","EL62","Million euro","Agriculture, forestry and fishing","16.58",""
"2009","EL63","Million euro","Agriculture, forestry and fishing","110.7",""
"2009","EL64","Million euro","Agriculture, forestry and fishing","93.96",""
"2009","EL65","Million euro","Agriculture, forestry and fishing","92.44",""
"2009","EL3","Million euro","Agriculture, forestry and fishing","53.58",""
"2009","EL30","Million euro","Agriculture, forestry and fishing","53.58",""
"2009","EL4","Million euro","Agriculture, forestry and fishing","130.31",""
"2009","EL41","Million euro","Agriculture, forestry and fishing","19.47",""
"2009","EL42","Million euro","Agriculture, forestry and fishing","23.99",""
"2009","EL43","Million euro","Agriculture, forestry and fishing","86.84",""
"2009","ES","Million euro","Agriculture, forestry and fishing","4,509",""
"2009","ES1","Million euro","Agriculture, forestry and fishing","570.1",""
"2009","ES11","Million euro","Agriculture, forestry and fishing","486.4",""
"2009","ES12","Million euro","Agriculture, forestry and fishing","49.2",""
"2009","ES13","Million euro","Agriculture, forestry and fishing","34.5",""
"2009","ES2","Million euro","Agriculture, forestry and fishing","308.1",""
"2009","ES21","Million euro","Agriculture, forestry and fishing","77.1",""
"2009","ES22","Million euro","Agriculture, forestry and fishing","51.1",""
"2009","ES23","Million euro","Agriculture, forestry and fishing","34.8",""
"2009","ES24","Million euro","Agriculture, forestry and fishing","145.1",""
"2009","ES3","Million euro","Agriculture, forestry and fishing","46",""
"2009","ES30","Million euro","Agriculture, forestry and fishing","46",""
"2009","ES4","Million euro","Agriculture, forestry and fishing","762.6",""
"2009","ES41","Million euro","Agriculture, forestry and fishing","255.2",""
"2009","ES42","Million euro","Agriculture, forestry and fishing","302.9",""
"2009","ES43","Million euro","Agriculture, forestry and fishing","204.5",""
"2009","ES5","Million euro","Agriculture, forestry and fishing","738.9",""
"2009","ES51","Million euro","Agriculture, forestry and fishing","369.7",""
"2009","ES52","Million euro","Agriculture, forestry and fishing","340.5",""
"2009","ES53","Million euro","Agriculture, forestry and fishing","28.8",""
"2009","ES6","Million euro","Agriculture, forestry and fishing","1,908",""
"2009","ES61","Million euro","Agriculture, forestry and fishing","1,500.6",""
"2009","ES62","Million euro","Agriculture, forestry and fishing","404.6",""
"2009","ES63","Million euro","Agriculture, forestry and fishing","2",""
"2009","ES64","Million euro","Agriculture, forestry and fishing","0.8",""
