"TIME","GEO","UNIT","DIRECT","NA_ITEM","Value","Flag and Footnotes"
"2010","ES1","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","13,200",""
"2010","ES11","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","12,900",""
"2010","ES12","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","13,700",""
"2010","ES13","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","14,000",""
"2010","ES2","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","18,000",""
"2010","ES21","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","19,200",""
"2010","ES22","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","19,000",""
"2010","ES23","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","15,500",""
"2010","ES24","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","16,200",""
"2010","ES3","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","20,300",""
"2010","ES30","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","20,300",""
"2010","ES4","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","12,700",""
"2010","ES41","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","14,100",""
"2010","ES42","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","12,300",""
"2010","ES43","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","10,500",""
"2010","ES5","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","15,600",""
"2010","ES51","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","17,500",""
"2010","ES52","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","12,800",""
"2010","ES53","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","15,400",""
"2010","ES6","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","11,300",""
"2010","ES61","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","11,100",""
"2010","ES62","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","12,000",""
"2010","ES63","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","13,300",""
"2010","ES64","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","12,300",""
"2010","ES7","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","12,600",""
"2010","ES70","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","12,600",""
"2010","ESZ","Euro per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"2010","ESZZ","Euro per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"2010","FR","Euro per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"2010","FR1","Euro per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"2010","FR10","Euro per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"2010","FRB","Euro per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"2010","FRB0","Euro per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"2010","FRC","Euro per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"2010","FRC1","Euro per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"2010","FRC2","Euro per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"2010","FRD","Euro per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"2010","FRD1","Euro per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"2010","FRD2","Euro per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"2010","FRE","Euro per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"2010","FRE1","Euro per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"2010","FRE2","Euro per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"2010","FRF","Euro per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"2010","FRF1","Euro per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"2010","FRF2","Euro per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"2010","FRF3","Euro per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"2010","FRG","Euro per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"2010","FRG0","Euro per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"2010","FRH","Euro per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"2010","FRH0","Euro per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"2010","FRI","Euro per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"2010","FRI1","Euro per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"2010","FRI2","Euro per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"2010","FRI3","Euro per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"2010","FRJ","Euro per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"2010","FRJ1","Euro per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"2010","FRJ2","Euro per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"2010","FRK","Euro per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"2010","FRK1","Euro per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"2010","FRK2","Euro per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"2010","FRL","Euro per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"2010","FRL0","Euro per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"2010","FRM","Euro per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"2010","FRM0","Euro per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"2010","FRY","Euro per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"2010","FRY1","Euro per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"2010","FRY2","Euro per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"2010","FRY3","Euro per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"2010","FRY4","Euro per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"2010","FRY5","Euro per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"2010","FRZ","Euro per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"2010","FRZZ","Euro per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"2010","HR","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","6,300",""
"2010","HR0","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","6,300",""
"2010","HR03","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","6,100",""
"2010","HR04","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","6,400",""
"2010","IT","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","18,900",""
"2010","ITC","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","23,200",""
"2010","ITC1","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","21,200",""
"2010","ITC2","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","21,800",""
"2010","ITC3","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","20,500",""
"2010","ITC4","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","24,600",""
"2010","ITH","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","22,100",""
"2010","ITH1","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","25,600",""
"2010","ITH2","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","22,700",""
"2010","ITH3","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","21,100",""
"2010","ITH4","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","21,000",""
"2010","ITH5","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","22,900",""
"2010","ITI","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","20,300",""
"2010","ITI1","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","20,000",""
"2010","ITI2","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","18,400",""
"2010","ITI3","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","18,700",""
"2010","ITI4","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","21,400",""
"2010","ITF","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","13,000",""
"2010","ITF1","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","16,000",""
"2010","ITF2","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","14,500",""
"2010","ITF3","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","12,900",""
"2010","ITF4","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","12,700",""
