"TIME","GEO","UNIT","WSTATUS","NACE_R2","Value","Flag and Footnotes"
"2014","RO","Thousand","Employed persons","Total - all NACE activities","15,477,810.1",""
"2014","RO1","Thousand","Employed persons","Total - all NACE activities","3,763,247.5",""
"2014","RO11","Thousand","Employed persons","Total - all NACE activities","2,143,760.9",""
"2014","RO12","Thousand","Employed persons","Total - all NACE activities","1,619,486.6",""
"2014","RO2","Thousand","Employed persons","Total - all NACE activities","4,352,053.2",""
"2014","RO21","Thousand","Employed persons","Total - all NACE activities","2,674,516.5",""
"2014","RO22","Thousand","Employed persons","Total - all NACE activities","1,677,536.7",""
"2014","RO3","Thousand","Employed persons","Total - all NACE activities","4,270,192.7",""
"2014","RO31","Thousand","Employed persons","Total - all NACE activities","2,113,078.1",""
"2014","RO32","Thousand","Employed persons","Total - all NACE activities","2,157,114.6",""
"2014","RO4","Thousand","Employed persons","Total - all NACE activities","3,092,316.6",""
"2014","RO41","Thousand","Employed persons","Total - all NACE activities","1,652,536.4",""
"2014","RO42","Thousand","Employed persons","Total - all NACE activities","1,439,780.2",""
"2014","SI","Thousand","Employed persons","Total - all NACE activities","1,564,857.38",""
"2014","SI0","Thousand","Employed persons","Total - all NACE activities","1,564,857.38",""
"2014","SI03","Thousand","Employed persons","Total - all NACE activities","750,065.13",""
"2014","SI04","Thousand","Employed persons","Total - all NACE activities","814,792.26",""
"2014","SK","Thousand","Employed persons","Total - all NACE activities","3,911,884",""
"2014","SK0","Thousand","Employed persons","Total - all NACE activities","3,911,884",""
"2014","SK01","Thousand","Employed persons","Total - all NACE activities","757,216",""
"2014","SK02","Thousand","Employed persons","Total - all NACE activities","1,335,639",""
